origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.65,282.00
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.65,264.60
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.65,242.83
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.7,294.20
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.7,286.12
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.7,271.53
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.7,250.23
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.75,297.71
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.75,290.80
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.75,279.22
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.75,263.10
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.8,302.48
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.8,295.50
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.8,287.39
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.8,270.48
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.85,306.97
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.85,302.24
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.85,293.05
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.85,276.65
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.9,312.70
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.9,309.51
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.9,299.41
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.9,283.77
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.95,321.53
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.95,318.51
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.95,307.50
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.95,290.31
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.975,326.80
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.975,323.80
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.975,313.44
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.975,298.50
2026-02-11,ILI incidence,2026-02-08,1,FR,quantile,0.99,330.96
2026-02-11,ILI incidence,2026-02-15,2,FR,quantile,0.99,330.00
2026-02-11,ILI incidence,2026-02-22,3,FR,quantile,0.99,322.20
2026-02-11,ILI incidence,2026-03-01,4,FR,quantile,0.99,306.21
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.01,584.24
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.01,392.72
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.01,252.56
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.01,155.92
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.025,596.00
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.025,401.83
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.025,259.68
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.025,160.64
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.05,617.75
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.05,421.40
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.05,273.90
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.05,170.48
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.1,651.67
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.1,463.75
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.1,307.90
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.1,192.72
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.15,664.79
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.15,472.54
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.15,317.51
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.15,200.20
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.2,676.77
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.2,479.01
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.2,324.40
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.2,207.25
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.25,685.32
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.25,487.20
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.25,329.42
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.25,212.52
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.3,693.18
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.3,493.69
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.3,334.32
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.3,217.84
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.35,702.63
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.35,502.28
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.35,338.77
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.35,220.85
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.4,712.53
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.4,511.00
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.4,344.40
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.4,224.29
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.45,723.45
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.45,520.32
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.45,351.24
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.45,227.40
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.5,734.50
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.5,527.96
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.5,360.00
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.5,233.28
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.55,745.34
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.55,536.40
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.55,375.18
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.55,246.24
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.6,757.60
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.6,545.82
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.6,384.77
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.6,260.14
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.65,770.33
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.65,560.17
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.65,392.51
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.65,269.11
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.7,786.45
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.7,577.91
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.7,401.99
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.7,277.13
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.75,801.50
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.75,595.41
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.75,420.96
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.75,287.34
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.8,811.31
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.8,614.43
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.8,445.71
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.8,312.19
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.85,820.30
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.85,635.20
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.85,465.73
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.85,326.27
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.9,833.38
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.9,652.40
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.9,497.01
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.9,370.22
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.95,858.08
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.95,675.85
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.95,520.61
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.95,387.81
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.975,872.40
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.975,695.68
2026-02-11,ILI incidence,2026-02-22,3,GR,quantile,0.975,534.21
2026-02-11,ILI incidence,2026-03-01,4,GR,quantile,0.975,396.97
2026-02-11,ILI incidence,2026-02-08,1,GR,quantile,0.99,883.21
2026-02-11,ILI incidence,2026-02-15,2,GR,quantile,0.99,708.40
