"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.35",1180.78295734385
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.4",1189.94203364098
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.45",1199.22506285133
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.5",1208.53606645498
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.55",1216.99854218857
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.6",1227.4927683777
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.65",1239.23785059269
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.7",1252.87340917396
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.75",1267.94590551262
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.8",1283.64251641391
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.85",1302.77930926873
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.9",1331.56236997228
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.95",1368.86254754327
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.975",1400.30729632223
2026-02-25,"ARI incidence",2026-02-08,-1,"CZ","quantile","0.99",1437.22998267016
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.01",1720.20974215874
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.025",1737.58275664643
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.05",1754.41656630244
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.1",1779.10272141261
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.15",1802.37991593985
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.2",1820.46916814592
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.25",1838.18456717638
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.3",1854.87218420086
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.35",1870.60642087595
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.4",1885.65019886157
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.45",1900.69229249192
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.5",1917.12179531049
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.55",1932.76409316586
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.6",1952.06341211765
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.65",1969.99107029677
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.7",1989.25731018084
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.75",2009.45120577786
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.8",2031.16761934805
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.85",2056.42946084687
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.9",2091.45410595307
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.95",2143.36224211283
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.975",2184.4828817844
2026-02-25,"ARI incidence",2026-02-08,-1,"DE","quantile","0.99",2237.6333665611
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.01",244.73048320877
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.025",248.695231848282
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.05",253.141834910451
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.1",257.864726526245
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.15",261.24587159552
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.2",263.741223501487
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.25",265.948967938592
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.3",268.815909063929
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.35",271.597898531394
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.4",274.412364362172
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.45",276.570257582805
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.5",278.899680239016
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.55",281.370125318221
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.6",283.861256710621
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.65",286.190484398034
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.7",288.754788689392
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.75",291.70630309252
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.8",295.44920838476
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.85",299.35480828559
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.9",303.325143361418
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.95",309.781004430099
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.975",315.102620379035
2026-02-25,"ARI incidence",2026-02-08,-1,"EE","quantile","0.99",319.55297427785
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.01",422.251223953611
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.025",429.649233200854
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.05",436.552169976904
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.1",446.904501206651
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.15",454.192380892477
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.2",460.95885203134
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.25",465.689295668096
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.3",471.733051229515
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.35",476.54592875505
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.4",481.142878159493
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.45",485.392539327296
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.5",489.753098885124
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.55",493.749651489323
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.6",497.8843279439
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.65",502.331041799505
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.7",506.158478736454
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.75",510.155814867109
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.8",515.220278372687
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.85",521.770048915805
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.9",530.128764493331
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.95",545.798652290769
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.975",559.223017557945
2026-02-25,"ARI incidence",2026-02-08,-1,"ES","quantile","0.99",572.250721270126
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.01",2718.6860381222
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.025",2724.87307799299
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.05",2736.05562869512
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.1",2757.30424330215
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.15",2780.55946174343
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.2",2801.41517127198
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.25",2822.60486532857
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.3",2845.24825363166
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.35",2867.75258803161
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.4",2891.51535792459
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.45",2916.0891805185
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.5",2937.87295027064
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.55",2960.99916195791
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.6",2984.3621330104
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.65",3008.93398359699
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.7",3035.14289681492
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.75",3063.56530534407
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.8",3097.31288177442
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.85",3136.4244061427
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.9",3180.13439629506
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.95",3233.69760922143
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.975",3267.86455179232
2026-02-25,"ARI incidence",2026-02-08,-1,"FI","quantile","0.99",3295.3741783873
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.01",281.973088031803
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.025",282.908726460841
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.05",284.675034275203
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.1",288.583383888466
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.15",292.080323167192
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.2",295.395041454227
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.25",298.720487656826
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.3",301.972452951495
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.35",304.486761133161
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.4",307.344640741789
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.45",310.683918350688
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.5",313.153417620237
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.55",316.102720653756
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.6",318.836224634466
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.65",321.747230679741
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.7",324.654593981239
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.75",327.765091661894
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.8",330.922786823963
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.85",333.998130985967
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.9",337.206344695634
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.95",340.361704989493
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.975",342.05306470158
2026-02-25,"ARI incidence",2026-02-08,-1,"FR","quantile","0.99",342.870491081734
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.01",294.294017459487
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.025",295.527198052838
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.05",297.140598868232
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.1",299.408799670962
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.15",304.397697670916
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.2",307.804788629264
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.25",311.717834970025
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.3",313.879692544036
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.35",316.564028163511
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.4",318.938090900537
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.45",322.543945183109
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.5",324.725353563512
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.55",327.388362280832
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.6",330.157796936291
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.65",334.902751659464
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.7",339.755372110141
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.75",342.947502168195
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.8",345.795316097514
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.85",348.449139060779
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.9",350.732298880922
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.95",354.94287110451
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.975",357.150173994305
2026-02-25,"ARI incidence",2026-02-08,-1,"GB-ENG","quantile","0.99",357.67801158618
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.01",2459.66138252181
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.025",2483.36992469198
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.05",2510.26430690049
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.1",2551.80842587038
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.15",2580.30685242722
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.2",2603.75719805965
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.25",2626.14382423454
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.3",2648.28829520051
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.35",2667.56258681328
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.4",2686.72663327201
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.45",2707.07454896269
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.5",2727.04969637513
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.55",2746.77500959526
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.6",2765.35692653683
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.65",2786.05929006866
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.7",2808.67891550331
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.75",2834.0583145932
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.8",2858.24239950352
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.85",2890.85531537232
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.9",2927.70818692314
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.95",2969.22190602042
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.975",3002.28423943261
2026-02-25,"ARI incidence",2026-02-08,-1,"HU","quantile","0.99",3044.52137154607
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.01",68.4461835489678
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.025",69.5930740918244
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.05",71.1188650544845
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.1",72.8520137446947
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.15",74.4234525131847
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.2",75.4353432180153
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.25",76.377578674132
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.3",77.3424070054515
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.35",78.3246650024578
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.4",79.3355201967508
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.45",80.1895132436242
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.5",80.9591735119863
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.55",81.9382676126413
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.6",82.7120596162663
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.65",83.5092621788535
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.7",84.3805857045387
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.75",85.5892705980582
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.8",86.7920777249409
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.85",88.1936520445009
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.9",90.0397621533432
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.95",93.53669080402
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.975",95.7507042265228
2026-02-25,"ARI incidence",2026-02-08,-1,"IE","quantile","0.99",98.9278151062776
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.01",995.631572693729
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.025",1011.62448613439
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.05",1021.25935678671
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.1",1035.38460451873
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.15",1048.64126072698
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.2",1058.70971054458
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.25",1068.05042569016
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.3",1079.66326558313
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.35",1091.22069089302
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.4",1100.0808147202
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.45",1109.64743676419
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.5",1119.71745193597
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.55",1129.52443956476
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.6",1143.17554082113
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.65",1154.02327531959
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.7",1168.18081593976
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.75",1186.07099380869
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.8",1198.74643901242
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.85",1216.31832154656
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.9",1239.71366605082
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.95",1274.48959715863
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.975",1316.65590659883
2026-02-25,"ARI incidence",2026-02-08,-1,"LT","quantile","0.99",1366.41408159672
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.01",889.448787281738
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.025",891.747490080529
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.05",896.498233761394
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.1",905.501915779779
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.15",915.24623365257
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.2",923.504822713813
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.25",932.014164631825
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.3",941.156177099396
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.35",948.965737627538
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.4",956.662887083277
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.45",965.116120909774
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.5",973.205796693606
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.55",982.367393972059
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.6",990.893623119834
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.65",1000.69744243493
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.7",1009.94686306981
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.75",1020.59474205895
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.8",1031.29572712597
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.85",1042.98227603153
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.9",1055.19164269908
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.95",1069.10410851517
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.975",1075.47239905492
2026-02-25,"ARI incidence",2026-02-08,-1,"RO","quantile","0.99",1080.94420886489
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.01",1495.79175315086
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.025",1503.79929434751
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.05",1516.00931379243
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.1",1532.10226424175
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.15",1554.78139924326
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.2",1579.79945506692
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.25",1607.32996629991
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.3",1627.72108046683
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.35",1658.00790740954
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.4",1678.6109549682
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.45",1699.8375475841
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.5",1722.73889127122
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.55",1741.67176525883
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.6",1759.83687653406
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.65",1776.98599282362
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.7",1793.64865113311
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.75",1822.07139024394
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.8",1849.35178073056
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.85",1874.27573585023
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.9",1913.36997312823
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.95",1966.45654009515
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.975",2004.9483576293
2026-02-25,"ARI incidence",2026-02-08,-1,"SI","quantile","0.99",2059.58734212649
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.01",1743.58651229638
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.025",1759.25442903819
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.05",1776.06795936023
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.1",1801.4991965022
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.15",1821.81078462417
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.2",1840.16892416882
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.25",1856.83110677756
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.3",1873.50631917627
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.35",1888.25447655556
2026-02-25,"ARI incidence",2026-02-08,-1,"SK","quantile","0.4",1902.35486167985
